Step,Bus_Avg_Wait,Bus_Avg_Speed,Bus_Count,Other_Avg_Wait,Other_Avg_Speed,Other_Count,All_Avg_Wait,All_Avg_Speed,All_Count,Avg_Queue_Length
51,101.92857142857143,0.3855730605890807,14,36.0956340956341,4.888607405369846,481,37.95757575757576,4.761248858244733,495,3.557377049180328
52,98.86666666666666,1.0163564038187742,15,37.30346232179226,4.7687416375102805,491,39.12845849802372,4.657504921096502,506,4.055555555555555
53,102.53333333333333,1.78420301658536,15,38.25454545454546,4.391073181502696,495,40.14509803921569,4.314400529593362,510,3.7333333333333334
54,106.2,1.7762848050485678,15,39.33932135728543,4.107321964067552,501,41.28294573643411,4.039559255956534,516,3.7761194029850746
55,109.86666666666666,1.350573700363095,15,41.10934393638171,4.5195751223340155,503,43.1003861003861,4.427808671890841,518,4.574074074074074
56,113.6,2.060582602042748,15,42.400390625,4.597904456920238,512,44.426944971537004,4.525684669779512,527,4.280701754385965
57,117.26666666666667,2.4247741142857384,15,43.67181467181467,4.733836572524004,518,45.74296435272045,4.668853576513546,533,3.918032786885246
58,120.93333333333334,2.688850342858273,15,44.87642585551331,4.645221133945731,526,46.98521256931608,4.59097795119839,541,3.8412698412698414
59,124.66666666666667,1.5835105240505059,15,46.364150943396226,4.583505803413866,530,48.51926605504587,4.500937126000196,545,4.09375
60,128.66666666666666,0.19527677944922378,15,47.69500924214418,4.263767842663965,541,49.8794964028777,4.154006393116804,556,4.616666666666666
61,132.6,1.4546940057121922,15,49.270718232044196,4.474160929867269,543,51.51075268817204,4.392992464164176,558,4.584905660377358
62,120.52941176470588,3.219085417766234,17,49.84239130434783,4.478215105409228,552,51.95430579964851,4.4405961164989805,569,3.746031746031746
63,124.05882352941177,3.5572644866206606,17,51.17773788150808,4.220674242197058,557,53.336236933797906,4.2010262180772,574,3.507042253521127
64,127.58823529411765,2.3359660326883827,17,52.7379679144385,3.702489245732904,561,54.93944636678201,3.662297386525712,578,3.8714285714285714
65,131.11764705882354,1.6522063015581656,17,54.379003558718864,3.651030319940087,562,56.63212435233161,3.592342913528182,579,4.298507462686567
66,134.7058823529412,0.5775235383191268,17,55.640980735551665,4.2131704757154775,571,57.92687074829932,4.108058234328169,588,4.47457627118644
67,138.52941176470588,0.0,17,56.97231833910035,4.518296668148583,578,59.30252100840336,4.389202477630052,595,4.075757575757576
68,142.41176470588235,0.030831071612166826,17,57.79251700680272,4.330311219528865,588,60.1702479338843,4.209499380661785,605,3.9420289855072466
69,146.23529411764707,1.1659937033467151,17,58.84201680672269,3.9495637080005723,595,61.26960784313726,3.872242318982409,612,4.444444444444445
70,150.05882352941177,1.9190468143669013,17,60.215,3.8258424574828407,600,62.690437601296594,3.7733051383046052,617,5.0344827586206895
71,153.58823529411765,3.035995061094406,17,60.9078947368421,3.8643508011362018,608,63.4288,3.8418195250070646,625,4.951612903225806
72,157.05882352941177,2.3234324064441836,17,62.545901639344265,3.8289024586067386,610,65.10845295055822,3.788084291323224,627,5.0625
73,159.8235294117647,1.5503296242985822,17,64.3115823817292,3.8791963026502554,613,66.88888888888889,3.816353868472511,630,5.238095238095238
74,153.83333333333334,1.248417766124103,18,65.43225806451613,3.9969818312713143,620,67.92633228840126,3.9194361366433372,638,4.850746268656716
75,156.66666666666666,1.1418152850462535,18,67.3241935483871,4.17675123899714,620,69.84482758620689,4.091126086691316,638,4.765625
76,160.0,0.026670342417047292,18,69.10355987055016,3.747685223527346,618,71.67610062893081,3.64237348160913,636,4.841269841269841
77,163.38888888888889,0.34959957532844205,18,69.85048231511254,3.4157919079506285,622,72.48125,3.3295552485956295,640,4.696969696969697
78,166.72222222222223,1.7642044632102136,18,70.96038034865293,3.4802008190022113,631,73.61633281972264,3.4326076997352537,649,4.571428571428571
79,170.16666666666666,1.4344466502340163,18,72.15360501567397,3.5426765749163365,638,74.84298780487805,3.484828802592736,656,4.720588235294118
80,178.2941176470588,1.133247539326814,17,73.53810264385692,3.7242462833530743,643,76.23636363636363,3.6575084369160336,660,5.158730158730159
81,182.41176470588235,1.6709426395502316,17,75.21052631578948,3.8586136124662636,646,77.95927601809954,3.802519484955597,663,5.533333333333333
82,186.64705882352942,0.2419184914161455,17,76.84792626728111,3.4723494931905146,651,79.64221556886227,3.390137925780089,668,4.942028985507246
83,191.2941176470588,0.0,17,78.11380880121396,3.396355639903353,659,80.96005917159763,3.310944329432411,676,4.701298701298701
84,195.88235294117646,0.614249356527758,17,79.65558912386707,3.213104639667337,662,82.56553755522827,3.1480375707227526,679,5.0675675675675675
85,199.41176470588235,0.760837765821571,17,80.99700598802396,3.248128388204117,668,83.93576642335766,3.1864000077946226,685,4.883116883116883
86,192.0,0.7381014077801011,18,82.07840236686391,3.292407742757219,676,84.92939481268012,3.226157722541674,694,5.148648648648648
87,196.44444444444446,1.4124460738192464,18,83.61176470588235,3.4607404368873724,680,86.52148997134671,3.407919092281031,698,5.538461538461538
88,200.88888888888889,1.1333639187964168,18,84.87153284671533,3.3340580289115187,685,87.84210526315789,3.2777102423082867,703,5.318181818181818
89,205.5,0.7393692693704118,18,86.38316400580551,3.34651790556627,689,89.41584158415841,3.2801407125655264,707,5.041095890410959
90,210.22222222222223,0.5171616024336811,18,87.85078909612625,3.301767580884392,697,90.93146853146852,3.2316656121961227,715,5.0246913580246915
91,214.11111111111111,1.673981344121663,18,89.78017241379311,3.269342028255466,696,92.91456582633053,3.2291228513445303,714,5.7727272727272725
92,217.88888888888889,2.216766299797843,18,91.1404255319149,2.967256538451944,705,94.29598893499309,2.9485721341700986,723,5.763888888888889
93,221.66666666666666,2.2473809707314976,18,92.63469675599436,2.9158326893860176,709,95.82943603851444,2.8992823029544064,727,5.493670886075949
94,225.27777777777777,1.707412639701587,18,94.2016806722689,2.9935774805513518,714,97.42486338797814,2.9619504762681603,732,5.419753086419753
95,228.94444444444446,1.1980678022542943,18,95.51381215469613,3.0136474830333038,724,98.75067385444744,2.9696037711006595,742,5.2560975609756095
96,232.77777777777777,1.4748371442851078,18,97.33698630136986,2.8552868460491743,730,100.59625668449198,2.822067468199237,748,5.119047619047619
97,236.66666666666666,1.466332152036743,18,98.76236263736264,2.5193623552705966,728,102.08981233243968,2.493954119803828,746,5.08235294117647
98,227.89473684210526,1.813729041098911,19,100.51841746248294,2.7300979471799374,733,103.73670212765957,2.7069450093933156,752,5.218390804597701
99,231.57894736842104,1.679729456322745,19,101.1527027027027,2.8214451228622286,740,104.41765480895916,2.7928646252808713,759,5.402439024390244
100,235.05263157894737,2.7060987307214623,19,102.85964912280701,2.7005849454078406,741,106.16447368421052,2.700722790040681,760,4.797872340425532
101,238.47368421052633,2.484918501487819,19,104.7442799461642,2.5540272382667872,743,108.07874015748031,2.5523040545413274,762,5.0
102,218.85714285714286,1.981149174944725,21,106.81476510067114,2.532181305915413,745,109.88642297650131,2.517074680914911,766,5.074468085106383
103,212.0909090909091,2.379080894836839,22,108.72872340425532,2.665568631542303,752,111.66666666666667,2.657425569258685,774,5.319148936170213
104,215.3181818181818,2.8170593051447486,22,110.82804232804233,2.3689452702733482,756,113.7827763496144,2.3816168753725395,778,5.350515463917525
105,218.5,3.616249440934679,22,113.06964520367937,2.44278713307952,761,116.03192848020434,2.4757579769783877,783,5.850574712643678
106,221.77272727272728,2.4726027592702504,22,114.90196078431373,2.533962659336069,765,117.88945362134689,2.5322473889403283,787,5.623655913978495
107,209.15,1.1574245604898898,20,117.3589076723017,2.506995433422206,769,119.68567807351077,2.4727857788485097,789,5.698924731182796
108,221.8421052631579,0.013014556993421664,19,119.06459948320413,2.411943150846066,774,121.52711223203026,2.3544656687739343,793,5.587628865979381
109,226.31578947368422,0.5316634926257051,19,121.2917737789203,2.449181396991347,778,123.79548306148055,2.403468924992668,797,5.966666666666667
110,230.78947368421052,0.7222823906412937,19,123.27016645326505,2.315268310418771,781,125.82375,2.2774348948240557,800,5.911111111111111
111,235.26315789473685,0.80959399521743,19,124.68394437420986,2.4774745116204353,791,127.27777777777777,2.4383513883961676,810,5.752688172043011
112,239.73684210526315,1.2944348876798328,19,126.48488664987406,2.3438649151760163,794,129.13161131611315,2.3193394901791806,813,5.536082474226804
113,244.21052631578948,0.8090068181338067,19,128.41176470588235,2.4537073298542675,799,131.10146699266502,2.415505239728731,818,5.78021978021978
114,248.68421052631578,0.6754816755118143,19,130.59277708592776,2.3778902767679404,803,133.32238442822384,2.338540199609952,822,5.8125
115,253.1578947368421,0.6542241321442737,19,132.77970297029702,2.3653136755924167,808,135.5453446191052,2.3260020657671268,827,6.184782608695652
116,257.6842105263158,0.0,19,135.30665024630542,2.2233712955297618,812,138.1046931407942,2.1725360914201763,831,6.1875
117,261.94736842105266,0.4451206958632132,19,137.3052503052503,2.021907584219504,819,140.13126491646779,1.9861570461780127,838,6.543478260869565
118,266.1578947368421,0.8756129402548295,19,139.01818181818183,2.000020725922645,825,141.88033175355451,1.9747082283779904,844,7.141176470588236
119,270.36842105263156,0.6837310237582087,19,140.58894230769232,2.2118547569068525,832,143.48648648648648,2.17773683572022,851,6.811111111111111
120,274.57894736842104,0.939203772623288,19,143.10262529832934,2.112817723906565,838,146.01750291715285,2.086798278078814,857,6.489583333333333
121,278.7894736842105,1.3243745984738506,19,145.6373365041617,2.013154781408173,841,148.57906976744187,1.997937544808461,860,6.813186813186813
122,206.84615384615384,1.6208312556305855,26,147.97278106508875,1.9165022498537725,845,149.73019517795638,1.907676250026215,871,7.021739130434782
123,202.33333333333334,3.568139951956389,27,150.0412249705536,1.948578026423987,849,151.65296803652967,1.998496030978068,876,7.215909090909091
124,205.4814814814815,3.895051089748434,27,151.72599531615924,1.8788151537271938,854,153.37343927355278,1.9406067204384008,881,6.791666666666667
125,208.62962962962962,3.519755607953573,27,154.11655011655012,1.8175763977111525,858,155.77966101694915,1.8695072888710909,885,7.130434782608695
126,212.0,1.9609802265311913,27,156.82714617169373,1.8773862487514872,862,158.50281214848144,1.8799250984703308,889,7.064516129032258
127,206.42307692307693,0.6907591340119029,26,159.0865051903114,1.9092034043478088,867,160.46472564389697,1.873727983263001,893,6.946236559139785
128,210.34615384615384,0.25215708031637585,26,161.7256027554535,1.8494640904464767,871,163.13489409141584,1.8031653365296623,897,7.086956521739131
129,214.19230769230768,0.5089414819408503,26,164.95637198622273,1.8283607101914436,871,166.3835005574136,1.790116674589977,897,6.762886597938144
130,218.03846153846155,0.16307847710697226,26,166.37970353477766,1.920630073487056,877,167.8671096345515,1.8700250441339197,903,6.463917525773196
131,222.15384615384616,0.4749405992672309,26,166.60914285714287,1.9713744686792454,875,168.21198668146505,1.9281921372644704,901,6.257731958762887
132,226.23076923076923,1.3698200141696544,26,167.65371428571427,2.08173954643267,875,169.34406215316315,2.0611958085427275,901,5.896907216494846
133,226.92,1.5450173490718495,25,169.75342465753425,2.0594701790395,876,171.33962264150944,2.0451956832024396,901,5.870967741935484
134,230.24,1.6925228630241511,25,172.29806598407282,2.150965706675612,879,173.9004424778761,2.138287530689676,904,5.934782608695652
135,236.0,1.8268027391983628,26,172.51470588235293,2.064622748399315,884,174.32857142857142,2.0578278909935737,910,5.795698924731183
136,239.26923076923077,1.0564980097899361,26,173.72359550561796,2.211278746507537,890,175.58406113537117,2.178501127343064,916,5.5
137,242.65384615384616,1.0347544160706978,26,176.0989876265467,2.2164895799835396,889,177.99016393442622,2.1829102201346506,915,5.171717171717172
138,246.19230769230768,0.5634362854091075,26,178.1492704826038,2.032076800466755,891,180.0785169029444,1.9904359570736267,917,5.494845360824742
139,249.92307692307693,0.5776829568900245,26,180.54017857142858,1.998121348868658,896,182.49674620390456,1.9580656024571128,922,5.88421052631579
140,253.53846153846155,1.0257302624691744,26,181.79041248606467,1.9951660297214833,897,183.81148429035753,1.9678579799397282,923,5.39
141,256.84615384615387,1.1568288137466483,26,184.1336302895323,2.0592883477503294,898,186.17965367965368,2.0338944647588835,924,5.257142857142857
142,259.28,0.2030353736445465,25,185.91241685144124,2.1937786937765695,902,187.89104638619202,2.140090901971499,927,5.787234042553192
143,264.08,0.46395351103700144,25,187.33776301218163,2.091586360283945,903,189.4051724137931,2.047738492577939,928,5.8125
144,268.64,0.8893525167620823,25,189.18584070796462,2.2521761213189517,904,191.32400430570505,2.215501643263062,929,5.188118811881188
145,272.68,1.5952608907482293,25,190.94377067254686,2.1661167334285936,907,193.1362660944206,2.150804076704335,932,5.173469387755102
146,265.6923076923077,1.2737963785651312,26,192.03504928806134,2.091663946402081,913,194.07454739084133,2.069017986057288,939,5.377551020408164
147,269.03846153846155,1.3820909136117987,26,193.7796052631579,1.9737551595165694,912,195.86567164179104,1.9573550844701688,938,5.359223300970874
148,272.53846153846155,1.1874131079166643,26,195.12157721796277,2.140516462406195,913,197.26517571884983,2.1141259541881676,939,5.431372549019608
149,276.46153846153845,0.8503112918929294,26,196.70729053318826,2.0364842179051132,919,198.9015873015873,2.0038487723217098,945,5.523809523809524
150,280.6923076923077,0.3587916884166968,26,198.14054054054054,2.0358697124688825,925,200.397476340694,1.9900189988775503,951,5.8686868686868685
151,284.9230769230769,0.28223255100490363,26,199.7497303128371,1.8234443541681298,927,202.0734522560336,1.781396602980046,953,6.04
152,288.96153846153845,0.8792988803966615,26,200.53118279569892,1.894359260351911,930,202.93619246861925,1.8667530157087766,956,5.910891089108911
153,293.0,1.2281119409331325,26,202.2647374062165,1.8659283302544736,933,204.72471324296143,1.84863612366182,959,6.0
154,296.84615384615387,1.3684938927369321,26,204.01175213675214,1.802518202926434,936,206.52079002079003,1.7907878161645556,962,6.461538461538462
155,300.8076923076923,1.3675586927889793,26,205.43099787685776,1.6496049056508797,942,207.99276859504133,1.6420292842310356,968,6.775280898876405
156,304.1923076923077,2.6087125100773205,26,206.35269271383316,1.941850606446104,947,208.967112024666,1.959670143439333,973,6.880952380952381
157,307.5,1.9938840548076147,26,207.19137749737118,1.9434871017222453,951,209.86079836233367,1.944828269358089,977,6.6022727272727275
158,288.57142857142856,2.1308555666680116,28,208.3588667366212,1.862245663890936,953,210.64831804281346,1.8699124093320756,981,6.7555555555555555
159,291.60714285714283,2.1717739253297763,28,210.77115987460814,1.834347183145728,957,213.06903553299492,1.8439390093194878,985,6.821052631578947
160,294.82142857142856,2.0240286464589716,28,211.3807531380753,2.0528166094338647,956,213.755081300813,2.0519974397557172,984,6.883720930232558
161,298.0357142857143,1.9452275343547807,28,212.992700729927,2.415134145621664,959,215.40526849037488,2.401803461614093,987,6.674698795180723
162,301.32142857142856,2.2223895474325057,28,215.3730407523511,2.4325118667403114,957,217.81624365482233,2.4265388464960287,985,6.524390243902439
163,304.7142857142857,2.847242006867798,28,215.55636743215032,2.4576772311651154,958,218.08823529411765,2.4687399225643802,986,7.0
164,297.3103448275862,2.7748451590750105,29,215.92842323651453,2.330440711055145,964,218.30513595166164,2.343419290101042,993,6.487804878048781
165,300.48275862068965,1.690428590752141,29,217.13152400835074,2.4033565567460933,958,219.580547112462,2.3824093318080743,987,6.4625
166,303.7586206896552,1.6657171358431886,29,217.96473029045643,2.299653621530402,964,220.47029204431018,2.281139867164914,993,6.22093023255814
167,307.3103448275862,0.95392448885944,29,219.80248190279215,2.1980044313537723,967,222.3504016064257,2.161781220176729,996,6.578313253012048
168,310.6551724137931,0.7931576713476713,29,220.56494845360825,2.0455203394707078,970,223.18018018018017,2.009165467222892,999,6.556818181818182
169,313.9310344827586,1.1139710883366716,29,221.61870503597123,2.07749145716051,973,224.29041916167665,2.049605139100738,1002,7.0
170,306.4,1.7866388165426088,30,222.86111111111111,2.223934087510239,972,225.3622754491018,2.2108414147267768,1002,7.294871794871795
171,309.43333333333334,2.1651714714243044,30,223.02464065708418,2.320035324696193,974,225.60657370517927,2.315407918721933,1004,6.804878048780488
172,299.07142857142856,1.6210792223626989,28,225.37577639751552,2.226497538656039,966,227.45171026156942,2.2094435015773537,994,6.829268292682927
173,302.2857142857143,1.7215275589937875,28,226.944099378882,2.3322370738203224,966,229.06639839034204,2.3150339888956313,994,6.809523809523809
174,305.39285714285717,2.2416186447622013,28,228.13333333333333,2.2961007593497427,960,230.32287449392712,2.2945567318108244,988,7.1625
175,308.67857142857144,2.5504344575454048,28,229.96450939457202,2.573853601723822,958,232.1997971602434,2.5731885550331572,986,6.853658536585366
176,312.14285714285717,1.5910061224950647,28,231.3378519290928,2.3740586388146228,959,233.63019250253294,2.351844383032508,987,7.025316455696203
177,302.4074074074074,1.6494102848387129,27,232.06321243523317,2.3673932070315655,965,233.97782258064515,2.347851333141236,992,7.128205128205129
178,305.9259259259259,1.447834381656172,27,232.97213622291022,2.2359533148933353,969,234.94979919678715,2.214588645016424,996,7.565789473684211
179,309.5925925925926,0.4626465257200205,27,233.52572016460906,2.0995526034045717,972,235.5815815815816,2.0553118986022865,999,7.3
180,313.22222222222223,1.091768148427782,27,234.54153846153847,2.0621258192331955,975,236.66167664670658,2.0359784568462236,1002,7.209876543209877
181,316.55555555555554,2.394044866849825,27,236.15541922290387,1.969929704448117,978,238.31542288557213,1.9813238431395062,1005,7.134146341463414
182,297.82758620689657,2.5307001507288183,29,237.3089430894309,2.1545519538028666,984,239.04146100691017,2.1653202634878146,1013,7.684210526315789
183,301.0689655172414,2.8060286714402727,29,238.28832487309646,2.099066269111635,985,240.08382642998026,2.1192851149376017,1014,7.723684210526316
184,304.3448275862069,2.8676468718064374,29,239.80507614213198,2.157934319784559,985,241.6508875739645,2.178231818806881,1014,7.779220779220779
185,309.75,1.6464352496151775,28,241.60953346855985,2.2215513825784354,986,243.49112426035504,2.205670463719489,1014,8.093333333333334
186,313.2857142857143,1.3925894649492727,28,243.70182555780934,2.1820232208793313,986,245.6232741617357,2.160224261149507,1014,8.013333333333334
187,317.0,0.837789368488574,28,244.3882113821138,2.111405868015071,984,246.39723320158103,2.076167466842401,1012,7.825
188,320.89285714285717,0.4530615099760646,28,245.6467005076142,2.1626057638543963,985,247.72655478775914,2.115352813105538,1013,7.822784810126582
189,324.64285714285717,0.9911063584258708,28,246.6478304742684,2.2129317857049653,991,248.7909715407262,2.179358564935765,1019,7.871794871794871
190,328.14285714285717,1.9466018918368007,28,246.952,2.3885158500388566,1000,249.16342412451363,2.3764792830839374,1028,7.733333333333333
191,331.57142857142856,2.180725001161882,28,248.018018018018,2.448180629080942,999,250.29600778967867,2.4408887521756504,1027,7.546666666666667
192,335.07142857142856,2.573339796986589,28,249.15931863727454,2.3839449208152232,998,251.50389863547758,2.3891135918998225,1026,8.202898550724637
193,338.60714285714283,2.221478059686554,28,249.747,2.4292331571176855,1000,252.1673151750973,2.423574457965865,1028,7.746478873239437
194,352.037037037037,2.078772859608727,27,250.28942115768464,2.284357465770596,1002,252.9591836734694,2.2789631175039577,1029,7.181818181818182
195,355.22222222222223,2.2640256574263264,27,250.76388888888889,2.4148330516512426,1008,253.48888888888888,2.41089894571494,1035,7.219178082191781
196,357.9259259259259,1.3565057285827054,27,251.34558093346573,2.3310159950842473,1007,254.1286266924565,2.3055694020518085,1034,7.213333333333333
197,361.3333333333333,0.5738816507925057,27,251.07185628742516,2.29948869328566,1002,253.96501457725947,2.2542103743864224,1029,7.077922077922078
198,364.5925925925926,0.8381346163671312,27,251.74472361809046,2.2016870842737752,995,254.72602739726028,2.165663682479764,1022,6.784810126582278
199,367.8888888888889,1.1062600664138849,27,251.86813186813185,2.2775017782303286,1001,254.91536964980546,2.2467395931923475,1028,7.027777777777778
200,371.25925925925924,1.204706164439503,27,252.71598808341608,2.4787354336017673,1007,255.81141199226306,2.4454677447551707,1034,6.616438356164384
201,385.38461538461536,1.0984748510663405,26,252.37462537462537,2.4970938638980296,1001,255.74196689386562,2.46168578762381,1027,6.885714285714286
202,361.4642857142857,1.5296770438281804,28,252.54890219560878,2.526539745808899,1002,255.5097087378641,2.4994405655608793,1030,7.611940298507463
203,365.2857142857143,1.1903557631843513,28,252.6189054726368,2.4694011057537044,1005,255.6727976766699,2.434731919314264,1033,7.8
204,369.2857142857143,1.305581917017378,28,252.98118811881187,2.477285717326305,1010,256.1184971098266,2.445679063753425,1038,7.914285714285715
205,373.25,1.3173251319525339,28,253.77272727272728,2.627475014760559,1012,256.98942307692306,2.5922017486849582,1040,7.405405405405405
206,364.3103448275862,1.6724768389476659,29,254.66601178781926,2.546037882657709,1018,257.70296084049664,2.521841827005759,1047,7.0
207,367.58620689655174,2.1131826749333182,29,255.0441176470588,2.622290070110483,1020,258.15538608198284,2.6082156044668823,1049,7.680555555555555
208,370.3448275862069,2.1006080801375244,29,255.84592737978411,2.5200030133093594,1019,259.0143129770992,2.508397619166246,1048,7.666666666666667
209,373.58620689655174,1.6548802460780165,29,256.7277179236043,2.529374889459991,1021,259.9552380952381,2.5052221802618226,1050,7.558441558441558
210,377.3103448275862,1.0844963029307548,29,258.404296875,2.4804494977909575,1024,261.679012345679,2.442004443041721,1053,7.455696202531645
211,381.0344827586207,1.3738979667945157,29,259.5365853658537,2.5227414978724445,1025,262.8795066413662,2.491131951002179,1054,8.084507042253522
212,384.7931034482759,1.2866002364443871,29,260.5151219512195,2.5553307264052143,1025,263.93453510436433,2.5204225819945276,1054,7.7631578947368425
213,388.41379310344826,1.5230477941751863,29,261.15077821011675,2.582740740206908,1028,264.6423841059603,2.5536668561625184,1057,7.397435897435898
214,392.1034482758621,1.1610154420914265,29,261.5247813411079,2.510859245050896,1029,265.1039697542533,2.4738597457259193,1058,7.631578947368421
