Step,Bus_Avg_Wait,Bus_Avg_Speed,Bus_Count,Other_Avg_Wait,Other_Avg_Speed,Other_Count,All_Avg_Wait,All_Avg_Speed,All_Count,Avg_Queue_Length
45,61.916666666666664,1.1601409286151583,12,47.077777777777776,3.880921572131935,450,47.46320346320346,3.810251945027603,462,5.666666666666667
46,64.5,1.2927007842804696,12,48.903930131004365,4.02373966045585,458,49.30212765957447,3.9540110082981803,470,6.0476190476190474
47,66.91666666666667,1.7630778711690667,12,50.44420600858369,3.9492874268485934,466,50.85774058577406,3.8944035049486887,478,6.4
48,69.58333333333333,2.146814211428133,12,51.914046121593294,3.565530647428641,477,52.34764826175869,3.5307155201648257,489,5.958333333333333
49,72.08333333333333,2.935668914243198,12,54.016632016632016,3.380384950367755,481,54.45638945233266,3.369560219265331,493,6.8604651162790695
50,64.21428571428571,2.0433195612314066,14,55.81059063136456,3.06337071864038,491,56.043564356435645,3.035092072692409,505,6.891304347826087
51,67.07142857142857,3.9025415050698453,14,57.736,3.063918894111718,500,57.990272373540854,3.0867607551105785,514,7.068181818181818
52,69.35714285714286,3.2118773417367175,14,59.747534516765285,2.7595492970705906,507,60.005758157389636,2.7717039854109466,521,6.787234042553192
53,71.64285714285714,3.6976514030221304,14,61.699029126213595,2.561077882859903,515,61.96219281663516,2.5911573332989795,529,7.041666666666667
54,74.28571428571429,3.524797407268332,14,63.80688336520077,2.59192021685444,523,64.08007448789571,2.6162410374611342,537,7.04
55,77.07142857142857,2.4836780018524927,14,65.65543071161049,2.6774314495263303,534,65.9470802919708,2.672481543928823,548,7.0588235294117645
56,79.57142857142857,2.1903195828662114,14,67.77079482439926,2.805846650513411,541,68.06846846846847,2.7903198415997883,555,7.5
57,82.78571428571429,0.7344540060511658,14,69.85009140767825,2.597548102460466,547,70.1729055258467,2.5510537756338527,561,6.7592592592592595
58,86.64285714285714,0.10251489863784609,14,72.40834845735027,2.607688712345994,551,72.76106194690266,2.5456136089974737,565,7.469387755102041
59,90.14285714285714,1.3092374861998521,14,74.25,2.5464635427092976,560,74.63763066202091,2.516287297428579,574,7.09433962264151
60,93.07142857142857,2.458345490007616,14,76.0859649122807,2.547700515184576,570,76.4931506849315,2.545558442663211,584,7.770833333333333
61,95.78571428571429,2.807874029826963,14,77.6252158894646,2.325903108783629,579,78.05396290050591,2.3372818489094414,593,7.82
62,92.26666666666667,2.7387800808100704,15,79.5952380952381,2.3991610955546063,588,79.91044776119404,2.4076093290186726,603,7.96
63,95.0,2.5838816783240364,15,81.38795986622074,2.5322303665166994,598,81.721044045677,2.5334942648480374,613,7.862745098039215
64,97.8,1.4468144059930486,15,83.13651315789474,2.4792776494507636,608,83.48956661316213,2.4544189838779453,623,7.979591836734694
65,100.53333333333333,1.4140916328962168,15,85.10731707317073,2.321052778182769,615,85.47460317460317,2.299458465199756,630,7.5
66,97.1875,0.40245811671867426,16,86.8176,2.29163669597596,625,87.07644305772232,2.244480912406355,641,7.672727272727273
67,100.4375,1.250847992810817,16,88.53543307086615,2.3908578186329112,635,88.82795698924731,2.3628391439583285,651,8.92
68,103.375,1.7564479707906286,16,90.0170542635659,2.265273331747663,645,90.34039334341907,2.2529568328440135,661,8.471698113207546
69,106.375,2.648310517322829,16,92.18055555555556,2.4121148904507104,648,92.52259036144578,2.4178063513391956,664,8.092592592592593
70,109.6875,1.6856816246921635,16,94.16998468606432,2.8105139611510497,653,94.54110612855007,2.783612141445007,669,8.591836734693878
71,113.125,2.5386502009991707,16,96.21969696969697,2.7353749802904748,660,96.6198224852071,2.7307187724965973,676,8.352941176470589
72,109.47058823529412,2.46944391806414,17,97.85413533834587,2.6367836934243685,665,98.14369501466275,2.6326124673523394,682,8.978260869565217
73,112.47058823529412,1.9131028862124575,17,100.2623688155922,2.355780668943409,667,100.5657894736842,2.3447784433492185,684,8.42
74,115.76470588235294,1.476673171632309,17,101.58849557522124,2.276724650335316,678,101.93525179856115,2.257155045820278,695,7.964285714285714
75,119.23529411764706,1.91907178937619,17,103.46637426900585,2.403005891236334,684,103.848787446505,2.3912699715050607,701,7.666666666666667
76,122.17647058823529,2.1185092550401072,17,105.44186046511628,2.420735105881175,688,105.84539007092198,2.413447390328979,705,8.875
77,125.29411764705883,1.7347962261358578,17,107.59447674418605,2.066376717582385,688,108.02127659574468,2.058381159632611,705,8.245283018867925
78,128.11764705882354,0.7401505428060636,17,109.48270893371757,1.9678628363241297,694,109.92827004219409,1.9385082526535153,711,8.142857142857142
79,130.8235294117647,1.2795648747452901,17,111.01432664756447,2.1171573293399786,698,111.48531468531469,2.0972425437062587,715,7.5964912280701755
80,133.8235294117647,1.1300938375893712,17,113.20285714285714,2.274978982961963,700,113.69177126917712,2.2478338679391823,717,8.122448979591837
81,136.23529411764707,1.9929253258647406,17,115.23613086770982,1.9814646850587951,703,115.73194444444445,1.9817352835222686,720,7.5
82,131.27777777777777,2.03067351834839,18,116.69479606188467,1.9133584913215513,711,117.05486968449931,1.916255158655547,729,7.660714285714286
83,134.33333333333334,3.645234005611012,18,118.1073919107392,1.8029660711801472,717,118.5047619047619,1.8480828369213096,735,7.963636363636364
84,137.38888888888889,3.35202005129962,18,119.78867403314918,1.9892860281786429,724,120.21563342318059,2.0223442659362947,742,8.150943396226415
85,140.16666666666666,2.7427566412532727,18,121.64285714285714,1.9225484498520073,728,122.08981233243968,1.9423389960252282,746,7.370967741935484
86,143.33333333333334,1.24860349754192,18,123.95759233926128,1.8450409252335667,731,124.42323097463284,1.8307073154893079,749,8.068965517241379
87,146.94444444444446,1.2756716694117252,18,125.94165535956581,1.8428345010304914,737,126.44238410596026,1.8293127381574612,755,8.01639344262295
88,150.38888888888889,2.0330593079071217,18,127.08144192256341,1.9983158077503105,749,127.6284224250326,1.9991311702050985,767,8.431034482758621
89,153.44444444444446,1.4473620105906049,18,129.26294820717132,1.9028095020608922,753,129.82749675745785,1.8921764866958268,771,8.75438596491228
90,156.66666666666666,2.141161923553364,18,131.41238471673253,1.9484750630298036,759,131.997425997426,1.952938851304481,777,8.948275862068966
91,159.83333333333334,1.7942123387302342,18,133.6264744429882,1.6520006258020203,763,134.2304737516005,1.65527823250203,781,9.066666666666666
92,162.88888888888889,2.7183541057603295,18,135.57922077922078,1.7178882434835419,770,136.2030456852792,1.7407415246015403,788,9.46551724137931
93,166.05882352941177,1.5169684591315462,17,137.78378378378378,1.7322170331676139,777,138.38916876574308,1.7276084364942974,794,8.936507936507937
94,170.0,0.8625522699958973,17,139.7859872611465,1.7708180453647995,785,140.42643391521196,1.7515655289292988,802,9.508474576271187
95,173.7058823529412,1.5911737025818895,17,141.75476493011436,1.8270676564953148,787,142.43034825870646,1.82207984901207,804,9.824561403508772
96,177.11764705882354,2.4311146841025146,17,143.86708860759492,1.8208452258584122,790,144.56753407682777,1.8337009641361688,807,9.254237288135593
97,180.8235294117647,0.6449618719946429,17,145.62406015037595,1.9118368993718338,798,146.35828220858895,1.8854112853038436,815,8.85483870967742
98,164.94736842105263,2.015734697022607,19,146.9727047146402,2.0899651793534124,806,147.38666666666666,2.088255628851248,825,10.0
99,167.73684210526315,2.9584404265264244,19,149.3395061728395,2.210335219759208,810,149.7611580217129,2.22748117745351,829,9.472727272727273
100,170.47368421052633,2.8488100673875736,19,151.7109471094711,2.14540368234097,813,152.13942307692307,2.161467049307178,832,8.380952380952381
